text,label
"পরীক্ষার রেজাল্ট দেখে মনটা একদম ভালো হয়ে গেছে।",happy
"আজকে ক্লাসে আমি সবচেয়ে ভালো উত্তর দিয়েছি, স্যার আমাকে ধন্যবাদ জানিয়েছেন।",happy
"ফ্রি পিরিয়ডে বন্ধুরা মিলে অনেক মজা করলাম।",happy
"কলেজের বার্ষিক খেলাধুলায় প্রথম পুরস্কার পেলাম!",happy
"নতুন ক্লাস শুরু হওয়াতে অনেক কিছু শিখছি।",happy
"আজকের কলেজ আউটিংটা দারুণ ছিল।",happy
"আজ পরীক্ষায় ভালো করতে পারিনি, মনটা খারাপ।", sad
"বন্ধুদের সাথে ঝগড়া হয়ে গেছে, খুব খারাপ লাগছে।", sad
"আজ প্রেজেন্টেশনে আমি নার্ভাস হয়ে গেছি।", sad
"লাস্ট মিনিটে প্রোজেক্ট জমা দিতে পারিনি।", sad
"ক্লাস টেস্টে খুব কম নম্বর পেয়েছি।", sad
"আমার প্রিয় সাবজেক্টের ক্লাসটা আজ মিস করেছি।", sad
"ক্যাম্পাসে সবাই ব্যস্ত, কেউ সময় দেয় না।", sad
"আজ স্যার আমাকে বকা দিলেন, খুব খারাপ লাগছে।", sad
"গ্রুপ প্রজেক্টের কাজে কেউ সাহায্য করছে না।", sad
"আজ ইউনিভার্সিটির ক্লাস ক্যান্সেল হয়েছে, সারা দিন অপেক্ষা করেছিলাম।", sad
"ফুটবল ম্যাচে আমাদের দল হেরে গেছে, খুব মন খারাপ।", sad
"প্রাকটিক্যাল পরীক্ষায় ভালো করতে পারিনি।", sad
"বন্ধুরা সবাই মিলে আড্ডা দিয়েছে, আর আমি ক্লাসে ছিলাম।", sad
"আজ প্রফেসর আমার অ্যাসাইনমেন্ট রিজেক্ট করেছেন।", sad
"পরীক্ষার রেজাল্ট দেখে মন ভেঙে গেছে।", sad
"আমার প্রিয় টিচার ক্লাসে আজকে আসেননি।", sad
"কলেজে একটা ইভেন্ট মিস করেছি, সবাই খুব মজা করেছে।", sad
"আজকের লেকচারটা একদম বুঝতে পারিনি।", sad
"বেশিরভাগ বন্ধুই আজ কলেজে আসেনি, একা লাগছে।", sad
"প্রেজেন্টেশনের জন্য যথেষ্ট প্রস্তুতি নিতে পারিনি।", sad
"আজকে ক্লাসে খুব বেশি দেরি করে পৌঁছেছি।", sad
"পরীক্ষার সময় চাপটা খুব বেশি ছিল, তাই ঠিকমতো লিখতে পারিনি।", sad
"কলেজের বার্ষিক পরীক্ষায় আশানুরূপ ফল পাইনি।", sad
"আজকে অনেক কাজ জমে গেছে, কিন্তু সময় নেই।", sad
"আমার প্রোজেক্টে অন্যরা ঠিকমতো কাজ করছে না।", sad
